"quantity","min","max","point","lwr","upr","phat_lwr","phat_upr","type","method","n_boot","batch_size","nu","replicate","true_value","covers"
"HPD_L",0.0323198384387274,39.2674919376305,0.0323198384387274,0.0323198384387274,0.0736498121881142,NA,NA,"percent","bootstrap",300,100,"0.5",316,0.0260914808169586,FALSE
"HPD_L",0.0323198384387274,39.2674919376305,0.0323198384387274,-0.0090101353106595,0.0323198384387274,NA,NA,"basic","bootstrap",300,100,"0.5",316,0.0260914808169586,TRUE
"HPD_L",0.0259499567961327,23.3752494549618,0.0360980137936968,0.0226675882462667,0.0462460707912609,NA,NA,"basic","bootstrap",300,6,"0.2",255,0.0260914808169586,TRUE
"HPD_L",0.032765453236837,60.5415520561466,0.051299790801834,0.0413691331904209,0.069834128366831,NA,NA,"basic","bootstrap",300,81,"estimated",195,0.0260914808169586,FALSE
"HPD_L",0.0558543689293056,37.3974344892358,0.0613851902061723,0.0596179589703237,0.0669160114830391,NA,NA,"basic","bootstrap",300,100,"0.5",134,0.0260914808169586,FALSE
"HPD_L",0.0323198384387274,39.2674919376305,0.0323198384387274,-0.00885045831023877,0.0404893779591755,NA,NA,"normal","bootstrap",300,6,"0.2",316,0.0260914808169586,TRUE
"HPD_L",0.0323198384387274,39.2674919376305,0.0323198384387274,0.0323198384387274,0.0729057747115135,NA,NA,"percent","bootstrap",300,6,"0.2",316,0.0260914808169586,FALSE
"HPD_L",0.0323198384387274,39.2674919376305,0.0323198384387274,-0.00826609783405882,0.0323198384387274,NA,NA,"basic","bootstrap",300,6,"0.2",316,0.0260914808169586,TRUE
"HPD_L",0.0382555420928633,41.8615282123097,0.0607056057457265,0.0481215235474746,0.0831556693985897,NA,NA,"basic","bootstrap",300,86,"estimated",256,0.0260914808169586,FALSE
"HPD_L",0.032765453236837,60.5415520561466,0.051299790801834,0.0437383508436129,0.069834128366831,NA,NA,"basic","bootstrap",300,100,"0.5",195,0.0260914808169586,FALSE
"HPD_L",0.0558543689293056,37.3974344892358,0.0613851902061723,0.0590267311066047,0.0669160114830391,NA,NA,"basic","bootstrap",300,6,"0.2",134,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.0036976801757702,0.0449642614790012,NA,NA,"normal","bootstrap",300,95,"estimated",317,0.0260914808169586,TRUE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.0330818630920583,0.0654027700084916,NA,NA,"percent","bootstrap",300,95,"estimated",317,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.000760956175624911,0.0330818630920583,NA,NA,"basic","bootstrap",300,95,"estimated",317,0.0260914808169586,TRUE
"HPD_L",0.0382555420928633,41.8615282123097,0.0607056057457265,0.048405421604703,0.0831556693985897,NA,NA,"basic","bootstrap",300,100,"0.5",256,0.0260914808169586,FALSE
"HPD_L",0.032765453236837,60.5415520561466,0.051299790801834,0.0442985224329587,0.069834128366831,NA,NA,"basic","bootstrap",300,6,"0.2",195,0.0260914808169586,FALSE
"HPD_L",0.0181067912077797,42.2591737543855,0.040269765108743,0.0304237954683805,0.0624327390097063,NA,NA,"basic","bootstrap",300,92,"estimated",135,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.00292745789428745,0.0446390185788188,NA,NA,"normal","bootstrap",300,100,"0.5",317,0.0260914808169586,TRUE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.0330818630920583,0.0654027700084916,NA,NA,"percent","bootstrap",300,100,"0.5",317,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.000760956175624911,0.0330818630920583,NA,NA,"basic","bootstrap",300,100,"0.5",317,0.0260914808169586,TRUE
"HPD_L",0.0382555420928633,41.8615282123097,0.0607056057457265,0.052510171235515,0.0831556693985897,NA,NA,"basic","bootstrap",300,6,"0.2",256,0.0260914808169586,FALSE
"HPD_L",0.0339967287522325,44.7420994989456,0.0339967287522325,0.0082588930434429,0.0339967287522325,NA,NA,"basic","bootstrap",300,92,"estimated",196,0.0260914808169586,TRUE
"HPD_L",0.0181067912077797,42.2591737543855,0.040269765108743,0.0269673450433778,0.0624327390097063,NA,NA,"basic","bootstrap",300,100,"0.5",135,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.00963662483811916,0.0426094566053736,NA,NA,"normal","bootstrap",300,6,"0.2",317,0.0260914808169586,TRUE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.0330818630920583,0.0610866096490506,NA,NA,"percent","bootstrap",300,6,"0.2",317,0.0260914808169586,FALSE
"HPD_L",0.0330818630920583,41.5807942766188,0.0330818630920583,0.00507711653506594,0.0330818630920583,NA,NA,"basic","bootstrap",300,6,"0.2",317,0.0260914808169586,TRUE
"HPD_L",0.0221041100108526,39.4006589914876,0.0352210960276946,0.0240014359688033,0.0483380820445366,NA,NA,"basic","bootstrap",300,94,"estimated",257,0.0260914808169586,TRUE
"HPD_L",0.0339967287522325,44.7420994989456,0.0339967287522325,0.00827329011925187,0.0339967287522325,NA,NA,"basic","bootstrap",300,100,"0.5",196,0.0260914808169586,TRUE
"HPD_L",0.0181067912077797,42.2591737543855,0.040269765108743,0.0307191717221566,0.0624327390097063,NA,NA,"basic","bootstrap",300,6,"0.2",135,0.0260914808169586,FALSE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0138187920339419,0.0400749183352684,NA,NA,"normal","bootstrap",300,89,"estimated",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0258826731860468,0.0449258920988264,NA,NA,"percent","bootstrap",300,89,"estimated",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0168058103489745,0.0358490292617541,NA,NA,"basic","bootstrap",300,89,"estimated",318,0.0260914808169586,TRUE
"HPD_L",0.0221041100108526,39.4006589914876,0.0352210960276946,0.0111027468945486,0.0483380820445366,NA,NA,"basic","bootstrap",300,100,"0.5",257,0.0260914808169586,TRUE
"HPD_L",0.0339967287522325,44.7420994989456,0.0339967287522325,0.0138304632983825,0.0339967287522325,NA,NA,"basic","bootstrap",300,6,"0.2",196,0.0260914808169586,TRUE
"HPD_L",0.024643652403986,49.6104289144614,0.0347897818974399,0.00842553786249393,0.0449359113908938,NA,NA,"basic","bootstrap",300,89,"estimated",136,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0137676333860367,0.0388883674714158,NA,NA,"normal","bootstrap",300,100,"0.5",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0258826731860468,0.0490416094800276,NA,NA,"percent","bootstrap",300,100,"0.5",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0126900929677733,0.0358490292617541,NA,NA,"basic","bootstrap",300,100,"0.5",318,0.0260914808169586,TRUE
"HPD_L",0.0221041100108526,39.4006589914876,0.0352210960276946,0.028152332816108,0.0483380820445366,NA,NA,"basic","bootstrap",300,6,"0.2",257,0.0260914808169586,FALSE
"HPD_L",0.0157920701230344,36.7160060929113,0.0157920701230344,-0.0106218985758986,0.0157920701230344,NA,NA,"basic","bootstrap",300,85,"estimated",197,0.0260914808169586,FALSE
"HPD_L",0.024643652403986,49.6104289144614,0.0347897818974399,0.00747074702915619,0.0449359113908938,NA,NA,"basic","bootstrap",300,100,"0.5",136,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0147696808287397,0.0388165152754486,NA,NA,"normal","bootstrap",300,6,"0.2",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0258826731860468,0.0439889190060224,NA,NA,"percent","bootstrap",300,6,"0.2",318,0.0260914808169586,TRUE
"HPD_L",0.0258826731860468,32.5910527462674,0.0308658512239005,0.0177427834417786,0.0358490292617541,NA,NA,"basic","bootstrap",300,6,"0.2",318,0.0260914808169586,TRUE
"HPD_L",0.0168413905701791,33.4166097756013,0.0242401696420226,0.00796744697760173,0.0316389487138662,NA,NA,"basic","bootstrap",300,85,"estimated",258,0.0260914808169586,TRUE
"HPD_L",0.0157920701230344,36.7160060929113,0.0157920701230344,-0.0106218985758986,0.0157920701230344,NA,NA,"basic","bootstrap",300,100,"0.5",197,0.0260914808169586,FALSE
"HPD_L",0.024643652403986,49.6104289144614,0.0347897818974399,0.00894779278251898,0.0449359113908938,NA,NA,"basic","bootstrap",300,6,"0.2",136,0.0260914808169586,TRUE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0256760285390511,0.0504844183948403,NA,NA,"normal","bootstrap",300,80,"estimated",319,0.0260914808169586,TRUE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0432642629623971,0.0650904973296501,NA,NA,"percent","bootstrap",300,80,"estimated",319,0.0260914808169586,FALSE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0214380285951442,0.0432642629623971,NA,NA,"basic","bootstrap",300,80,"estimated",319,0.0260914808169586,TRUE
"HPD_L",0.0168413905701791,33.4166097756013,0.0242401696420226,0.00800073721497953,0.0316389487138662,NA,NA,"basic","bootstrap",300,100,"0.5",258,0.0260914808169586,TRUE
"HPD_L",0.0157920701230344,36.7160060929113,0.0157920701230344,-0.0100476285394806,0.0157920701230344,NA,NA,"basic","bootstrap",300,6,"0.2",197,0.0260914808169586,FALSE
"HPD_L",0.0306026691032107,54.913280670164,0.0334251100477707,0.0043107443206748,0.0362475509923306,NA,NA,"basic","bootstrap",300,86,"estimated",137,0.0260914808169586,TRUE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0252701963502947,0.0508557342747452,NA,NA,"normal","bootstrap",300,100,"0.5",319,0.0260914808169586,TRUE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0432642629623971,0.0672435683723971,NA,NA,"percent","bootstrap",300,100,"0.5",319,0.0260914808169586,FALSE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0192849575523972,0.0432642629623971,NA,NA,"basic","bootstrap",300,100,"0.5",319,0.0260914808169586,TRUE
"HPD_L",0.0168413905701791,33.4166097756013,0.0242401696420226,0.00808641673894171,0.0316389487138662,NA,NA,"basic","bootstrap",300,6,"0.2",258,0.0260914808169586,TRUE
"HPD_L",0.00769309469435587,41.0106358317,0.00769309469435587,-0.0415309578835688,0.00769309469435587,NA,NA,"basic","bootstrap",300,86,"estimated",198,0.0260914808169586,FALSE
"HPD_L",0.0306026691032107,54.913280670164,0.0334251100477707,0.0141097719266989,0.0362475509923306,NA,NA,"basic","bootstrap",300,100,"0.5",137,0.0260914808169586,TRUE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0299100643334169,0.0488292353080419,NA,NA,"normal","bootstrap",300,6,"0.2",319,0.0260914808169586,FALSE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0432642629623971,0.0589888178257279,NA,NA,"percent","bootstrap",300,6,"0.2",319,0.0260914808169586,FALSE
"HPD_L",0.0432642629623971,59.0497068001583,0.0432642629623971,0.0275397080990664,0.0432642629623971,NA,NA,"basic","bootstrap",300,6,"0.2",319,0.0260914808169586,FALSE
"HPD_L",0.0174544590161521,34.7788591860986,0.0174544590161521,-0.0166662742861401,0.0174544590161521,NA,NA,"basic","bootstrap",300,85,"estimated",259,0.0260914808169586,FALSE
"HPD_L",0.00769309469435587,41.0106358317,0.00769309469435587,-0.0407329785347152,0.00769309469435587,NA,NA,"basic","bootstrap",300,100,"0.5",198,0.0260914808169586,FALSE
"HPD_L",0.0306026691032107,54.913280670164,0.0334251100477707,0.02048125475874,0.0362475509923306,NA,NA,"basic","bootstrap",300,6,"0.2",137,0.0260914808169586,TRUE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.00607912458938502,0.0473550953580789,NA,NA,"normal","bootstrap",300,78,"estimated",320,0.0260914808169586,TRUE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.0289501777290594,0.0643500766781483,NA,NA,"percent","bootstrap",300,78,"estimated",320,0.0260914808169586,FALSE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.00274576180898486,0.0381456607580738,NA,NA,"basic","bootstrap",300,78,"estimated",320,0.0260914808169586,TRUE
"HPD_L",0.0174544590161521,34.7788591860986,0.0174544590161521,-0.0179649064413577,0.0174544590161521,NA,NA,"basic","bootstrap",300,100,"0.5",259,0.0260914808169586,FALSE
"HPD_L",0.00769309469435587,41.0106358317,0.00769309469435587,-0.0298205311241775,0.00769309469435587,NA,NA,"basic","bootstrap",300,6,"0.2",198,0.0260914808169586,FALSE
"HPD_L",0.0208015948988574,31.1292474335788,0.0456757236930126,0.0317652403848432,0.0705498524871677,NA,NA,"basic","bootstrap",300,81,"estimated",138,0.0260914808169586,FALSE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.00659050836215861,0.0486164942746969,NA,NA,"normal","bootstrap",300,100,"0.5",320,0.0260914808169586,TRUE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.0289501777290594,0.0649865714462179,NA,NA,"percent","bootstrap",300,100,"0.5",320,0.0260914808169586,FALSE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.0021092670409153,0.0381456607580738,NA,NA,"basic","bootstrap",300,100,"0.5",320,0.0260914808169586,TRUE
"HPD_L",0.0174544590161521,34.7788591860986,0.0174544590161521,-0.00993098347873894,0.0174544590161521,NA,NA,"basic","bootstrap",300,6,"0.2",259,0.0260914808169586,FALSE
"HPD_L",0.0315976890468046,32.2209116684611,0.0315976890468046,0.00776607071795107,0.0315976890468046,NA,NA,"basic","bootstrap",300,88,"estimated",199,0.0260914808169586,TRUE
"HPD_L",0.0208015948988574,31.1292474335788,0.0456757236930126,0.0302388306682738,0.0705498524871677,NA,NA,"basic","bootstrap",300,100,"0.5",138,0.0260914808169586,FALSE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.00892837609796824,0.0466591009873499,NA,NA,"normal","bootstrap",300,6,"0.2",320,0.0260914808169586,TRUE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.0289501777290594,0.062622414946866,NA,NA,"percent","bootstrap",300,6,"0.2",320,0.0260914808169586,FALSE
"HPD_L",0.0289501777290594,35.8805293035228,0.0335479192435666,0.00447342354026721,0.0381456607580738,NA,NA,"basic","bootstrap",300,6,"0.2",320,0.0260914808169586,TRUE
"HPD_L",0.0176773990390584,46.8962490059115,0.0238108154017079,-0.00209654128724473,0.0299442317643573,NA,NA,"basic","bootstrap",300,91,"estimated",260,0.0260914808169586,TRUE
"HPD_L",0.0315976890468046,32.2209116684611,0.0315976890468046,0.0111944536346591,0.0315976890468046,NA,NA,"basic","bootstrap",300,100,"0.5",199,0.0260914808169586,TRUE
"HPD_L",0.0208015948988574,31.1292474335788,0.0456757236930126,0.0333564046857262,0.0705498524871677,NA,NA,"basic","bootstrap",300,6,"0.2",138,0.0260914808169586,FALSE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0281481354419394,0.0333735336744556,NA,NA,"normal","bootstrap",300,85,"estimated",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,0.0186547428414607,0.0712871822608161,NA,NA,"percent","bootstrap",300,85,"estimated",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0339776965778947,0.0186547428414607,NA,NA,"basic","bootstrap",300,85,"estimated",321,0.0260914808169586,FALSE
"HPD_L",0.0176773990390584,46.8962490059115,0.0238108154017079,-9.30783366040466e-05,0.0299442317643573,NA,NA,"basic","bootstrap",300,100,"0.5",260,0.0260914808169586,TRUE
"HPD_L",0.0315976890468046,32.2209116684611,0.0315976890468046,0.00961370633105159,0.0315976890468046,NA,NA,"basic","bootstrap",300,6,"0.2",199,0.0260914808169586,TRUE
"HPD_L",0.0302007678123996,49.9045247594031,0.0394300012345016,0.0229607290149529,0.0486592346566036,NA,NA,"basic","bootstrap",300,81,"estimated",139,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0275254277279009,0.0327419198124471,NA,NA,"normal","bootstrap",300,100,"0.5",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,0.0186547428414607,0.064320493150306,NA,NA,"percent","bootstrap",300,100,"0.5",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0270110074673846,0.0186547428414607,NA,NA,"basic","bootstrap",300,100,"0.5",321,0.0260914808169586,FALSE
"HPD_L",0.0176773990390584,46.8962490059115,0.0238108154017079,0.00207990192636318,0.0299442317643573,NA,NA,"basic","bootstrap",300,6,"0.2",260,0.0260914808169586,TRUE
"HPD_L",0.0312984184612951,195.752843248375,0.0312984184612951,0.0108680580340512,0.0312984184612951,NA,NA,"basic","bootstrap",300,96,"estimated",200,0.0260914808169586,TRUE
"HPD_L",0.0302007678123996,49.9045247594031,0.0394300012345016,0.0277124487317798,0.0486592346566036,NA,NA,"basic","bootstrap",300,100,"0.5",139,0.0260914808169586,FALSE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0253167069357198,0.0309999722059935,NA,NA,"normal","bootstrap",300,6,"0.2",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,0.0186547428414607,0.0638258559718421,NA,NA,"percent","bootstrap",300,6,"0.2",321,0.0260914808169586,TRUE
"HPD_L",0.0186547428414607,41.1123576158664,0.0186547428414607,-0.0265163702889207,0.0186547428414607,NA,NA,"basic","bootstrap",300,6,"0.2",321,0.0260914808169586,FALSE
"HPD_L",0.0288900587934642,20.7318483176843,0.0429670416269309,0.0254774746690585,0.0570440244603976,NA,NA,"basic","bootstrap",300,84,"estimated",261,0.0260914808169586,TRUE
"HPD_L",0.0312984184612951,195.752843248375,0.0312984184612951,0.0106635322545046,0.0312984184612951,NA,NA,"basic","bootstrap",300,100,"0.5",200,0.0260914808169586,TRUE
"HPD_L",0.0302007678123996,49.9045247594031,0.0394300012345016,0.0301765541047308,0.0486592346566036,NA,NA,"basic","bootstrap",300,6,"0.2",139,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,-0.00221645741909188,0.0353970734887924,NA,NA,"normal","bootstrap",300,85,"estimated",322,0.0260914808169586,TRUE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,0.0269261986771585,0.0622738602553416,NA,NA,"percent","bootstrap",300,85,"estimated",322,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,-0.00842146290102466,0.0269261986771585,NA,NA,"basic","bootstrap",300,85,"estimated",322,0.0260914808169586,TRUE
"HPD_L",0.0288900587934642,20.7318483176843,0.0429670416269309,0.0279517924998225,0.0570440244603976,NA,NA,"basic","bootstrap",300,100,"0.5",261,0.0260914808169586,FALSE
"HPD_L",0.0312984184612951,195.752843248375,0.0312984184612951,0.0108680580340512,0.0312984184612951,NA,NA,"basic","bootstrap",300,6,"0.2",200,0.0260914808169586,TRUE
"HPD_L",0.024382518061735,42.7132725069882,0.024382518061735,-0.0110254518552763,0.024382518061735,NA,NA,"basic","bootstrap",300,88,"estimated",140,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,-0.000553143856453931,0.0342037702396481,NA,NA,"normal","bootstrap",300,100,"0.5",322,0.0260914808169586,TRUE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,0.0269261986771585,0.0611617895062405,NA,NA,"percent","bootstrap",300,100,"0.5",322,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,-0.00730939215192358,0.0269261986771585,NA,NA,"basic","bootstrap",300,100,"0.5",322,0.0260914808169586,TRUE
"HPD_L",0.0288900587934642,20.7318483176843,0.0429670416269309,0.0255265653408729,0.0570440244603976,NA,NA,"basic","bootstrap",300,6,"0.2",261,0.0260914808169586,TRUE
"HPD_L",0.0102701014807874,25.1091132929865,0.0102701014807874,-0.0376502670085284,0.0102701014807874,NA,NA,"basic","bootstrap",300,88,"estimated",201,0.0260914808169586,FALSE
"HPD_L",0.024382518061735,42.7132725069882,0.024382518061735,-0.0122328631004158,0.024382518061735,NA,NA,"basic","bootstrap",300,100,"0.5",140,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,0.00139619213109637,0.0330075146732283,NA,NA,"normal","bootstrap",300,6,"0.2",322,0.0260914808169586,TRUE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,0.0269261986771585,0.0593186571951188,NA,NA,"percent","bootstrap",300,6,"0.2",322,0.0260914808169586,FALSE
"HPD_L",0.0269261986771585,28.337644502956,0.0269261986771585,-0.00546625984080185,0.0269261986771585,NA,NA,"basic","bootstrap",300,6,"0.2",322,0.0260914808169586,TRUE
"HPD_L",0.0372987514593372,45.0924544916033,0.0546209297521565,0.0379167301064118,0.0719431080449757,NA,NA,"basic","bootstrap",300,86,"estimated",262,0.0260914808169586,FALSE
"HPD_L",0.0102701014807874,25.1091132929865,0.0102701014807874,-0.037791942132678,0.0102701014807874,NA,NA,"basic","bootstrap",300,100,"0.5",201,0.0260914808169586,FALSE
"HPD_L",0.024382518061735,42.7132725069882,0.024382518061735,-0.0109770474782525,0.024382518061735,NA,NA,"basic","bootstrap",300,6,"0.2",140,0.0260914808169586,FALSE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.00171339305436368,0.0565399160956648,NA,NA,"normal","bootstrap",300,88,"estimated",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.0160283319911673,0.0611162515471396,NA,NA,"percent","bootstrap",300,88,"estimated",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.000564982195152809,0.0456529017511252,NA,NA,"basic","bootstrap",300,88,"estimated",323,0.0260914808169586,TRUE
"HPD_L",0.0372987514593372,45.0924544916033,0.0546209297521565,0.0394770716287584,0.0719431080449757,NA,NA,"basic","bootstrap",300,100,"0.5",262,0.0260914808169586,FALSE
"HPD_L",0.0102701014807874,25.1091132929865,0.0102701014807874,-0.0307526588172909,0.0102701014807874,NA,NA,"basic","bootstrap",300,6,"0.2",201,0.0260914808169586,FALSE
"HPD_L",0.0222888480296054,42.7043709532798,0.0289113737256358,0.00143281370119886,0.0355338994216663,NA,NA,"basic","bootstrap",300,85,"estimated",141,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.00465493749991367,0.0553729441526752,NA,NA,"normal","bootstrap",300,100,"0.5",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.0160283319911673,0.0559245240713223,NA,NA,"percent","bootstrap",300,100,"0.5",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.00575670967097008,0.0456529017511252,NA,NA,"basic","bootstrap",300,100,"0.5",323,0.0260914808169586,TRUE
"HPD_L",0.0372987514593372,45.0924544916033,0.0546209297521565,0.0394770716287584,0.0719431080449757,NA,NA,"basic","bootstrap",300,6,"0.2",262,0.0260914808169586,FALSE
"HPD_L",0.0256814326163768,53.9678403739218,0.0334898682713847,0.0147334372662151,0.0412983039263925,NA,NA,"basic","bootstrap",300,91,"estimated",202,0.0260914808169586,TRUE
"HPD_L",0.0222888480296054,42.7043709532798,0.0289113737256358,-0.00179640324570926,0.0355338994216663,NA,NA,"basic","bootstrap",300,100,"0.5",141,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.00685746886507266,0.0548705509433529,NA,NA,"normal","bootstrap",300,6,"0.2",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.0160283319911673,0.055472961955114,NA,NA,"percent","bootstrap",300,6,"0.2",323,0.0260914808169586,TRUE
"HPD_L",0.0160283319911673,35.2457476935779,0.0308406168711462,0.00620827178717839,0.0456529017511252,NA,NA,"basic","bootstrap",300,6,"0.2",323,0.0260914808169586,TRUE
"HPD_L",0.0234588145052827,30.5012504839529,0.0570095931914964,0.0520968831257726,0.09056037187771,NA,NA,"basic","bootstrap",300,88,"estimated",263,0.0260914808169586,FALSE
"HPD_L",0.0256814326163768,53.9678403739218,0.0334898682713847,0.0123209034411944,0.0412983039263925,NA,NA,"basic","bootstrap",300,100,"0.5",202,0.0260914808169586,TRUE
"HPD_L",0.0222888480296054,42.7043709532798,0.0289113737256358,-0.000308771616971459,0.0355338994216663,NA,NA,"basic","bootstrap",300,6,"0.2",141,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,-0.0170660922949113,0.0250969286869731,NA,NA,"normal","bootstrap",300,89,"estimated",324,0.0260914808169586,FALSE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,0.0166630868805296,0.0542007428021346,NA,NA,"percent","bootstrap",300,89,"estimated",324,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,-0.0208745690410754,0.0166630868805296,NA,NA,"basic","bootstrap",300,89,"estimated",324,0.0260914808169586,FALSE
"HPD_L",0.0234588145052827,30.5012504839529,0.0570095931914964,0.0511577421100859,0.09056037187771,NA,NA,"basic","bootstrap",300,100,"0.5",263,0.0260914808169586,FALSE
"HPD_L",0.0256814326163768,53.9678403739218,0.0334898682713847,0.0212985943369027,0.0412983039263925,NA,NA,"basic","bootstrap",300,6,"0.2",202,0.0260914808169586,TRUE
"HPD_L",0.0246801919512131,44.2496431294225,0.0433748832830405,0.0192630973683462,0.0620695746148679,NA,NA,"basic","bootstrap",300,89,"estimated",142,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,-0.0167163859843754,0.0267227351232809,NA,NA,"normal","bootstrap",300,100,"0.5",324,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,0.0166630868805296,0.0538566726874733,NA,NA,"percent","bootstrap",300,100,"0.5",324,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,-0.0205304989264141,0.0166630868805296,NA,NA,"basic","bootstrap",300,100,"0.5",324,0.0260914808169586,FALSE
"HPD_L",0.0234588145052827,30.5012504839529,0.0570095931914964,0.0511577421100859,0.09056037187771,NA,NA,"basic","bootstrap",300,6,"0.2",263,0.0260914808169586,FALSE
"HPD_L",0.0296554383711182,45.500208946716,0.0560052527808267,0.0438965587877479,0.0823550671905352,NA,NA,"basic","bootstrap",300,83,"estimated",203,0.0260914808169586,FALSE
"HPD_L",0.0246801919512131,44.2496431294225,0.0433748832830405,0.0242771296583691,0.0620695746148679,NA,NA,"basic","bootstrap",300,100,"0.5",142,0.0260914808169586,TRUE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,-0.0123890522234394,0.0255161980634596,NA,NA,"normal","bootstrap",300,6,"0.2",324,0.0260914808169586,FALSE
"HPD_L",0.0166630868805296,35.5494648664707,0.0166630868805296,0.0166630868805296,0.0488814811367693,NA,NA,"percent","bootstrap",300,6,"0.2",324,0.0260914808169586,TRUE
