"quantity","min","max","point","lwr","upr","phat_lwr","phat_upr","type","method","n_boot","batch_size","nu","replicate","true_value","covers"
"HPD_L",47.9471076665224,62.3078169569941,51.3463664122458,50.9904644957061,51.5496554662781,NA,NA,"normal","bootstrap",300,99,"estimated",183,51.4778063217952,TRUE
"HPD_L",47.245245181618,63.9510904516832,51.4603193390421,51.1059989641727,51.89489535621,NA,NA,"normal","bootstrap",300,100,"0.5",122,51.4778063217952,TRUE
"HPD_L",48.5312405791096,64.0749905626295,51.4396259545346,51.1696619964994,51.6009622356036,NA,NA,"normal","bootstrap",300,6,"0.2",61,51.4778063217952,TRUE
"HPD_L",48.5312405791096,64.0749905626295,51.4396259545346,51.3247954928189,51.7234502443569,NA,NA,"percent","bootstrap",300,6,"0.2",61,51.4778063217952,TRUE
"HPD_L",48.5312405791096,64.0749905626295,51.4396259545346,51.1558016647123,51.5544564162503,NA,NA,"basic","bootstrap",300,6,"0.2",61,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.3607492570727,51.9179608685575,NA,NA,"normal","bootstrap",300,98,"estimated",244,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.231289411702,51.7765651054179,NA,NA,"percent","bootstrap",300,98,"estimated",244,51.4778063217952,TRUE
"HPD_L",47.9471076665224,62.3078169569941,51.3463664122458,51.2293631757289,51.7235805233366,NA,NA,"percent","bootstrap",300,100,"0.5",183,51.4778063217952,TRUE
"HPD_L",47.245245181618,63.9510904516832,51.4603193390421,51.1569015781919,51.7107422611721,NA,NA,"percent","bootstrap",300,6,"0.2",122,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.214405370834,51.7274598616317,NA,NA,"percent","bootstrap",300,92,"estimated",62,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.2273519127279,51.7404064035256,NA,NA,"basic","bootstrap",300,92,"estimated",62,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.3742256623662,51.9212791731454,NA,NA,"normal","bootstrap",300,100,"0.5",244,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.2074123362701,51.7935781156742,NA,NA,"percent","bootstrap",300,100,"0.5",244,51.4778063217952,TRUE
"HPD_L",47.9471076665224,62.3078169569941,51.3463664122458,51.2500079462022,51.6859207688004,NA,NA,"percent","bootstrap",300,6,"0.2",183,51.4778063217952,TRUE
"HPD_L",47.9536131689596,63.4013730070711,51.1566489656203,50.9093475842896,51.575630492602,NA,NA,"percent","bootstrap",300,107,"estimated",123,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.218910773952,51.6893773091047,NA,NA,"percent","bootstrap",300,100,"0.5",62,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.265434465255,51.7359010004076,NA,NA,"basic","bootstrap",300,100,"0.5",62,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.4075321679194,51.9155882189875,NA,NA,"normal","bootstrap",300,6,"0.2",244,51.4778063217952,TRUE
"HPD_L",48.8070420635899,62.8774312812568,51.5672386394339,51.2353787337681,51.7001736445343,NA,NA,"percent","bootstrap",300,6,"0.2",244,51.4778063217952,TRUE
"HPD_L",48.9909054274859,62.1007682000585,51.526413397854,51.1846728092114,51.839644445453,NA,NA,"percent","bootstrap",300,99,"estimated",184,51.4778063217952,TRUE
"HPD_L",47.9536131689596,63.4013730070711,51.1566489656203,50.8661226625266,51.6412063071591,NA,NA,"percent","bootstrap",300,100,"0.5",123,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.2337818603151,51.619942801472,NA,NA,"percent","bootstrap",300,6,"0.2",62,51.4778063217952,TRUE
"HPD_L",48.8176779757031,64.2207189357053,51.4774058871798,51.3348689728877,51.7210299140445,NA,NA,"basic","bootstrap",300,6,"0.2",62,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.0983979786478,51.7373695530455,NA,NA,"normal","bootstrap",300,102,"estimated",245,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.2151602429714,51.7472096726624,NA,NA,"percent","bootstrap",300,102,"estimated",245,51.4778063217952,TRUE
"HPD_L",48.9909054274859,62.1007682000585,51.526413397854,51.1247351054759,51.818002233038,NA,NA,"percent","bootstrap",300,100,"0.5",184,51.4778063217952,TRUE
"HPD_L",47.9536131689596,63.4013730070711,51.1566489656203,50.9850576634675,51.5173326172466,NA,NA,"percent","bootstrap",300,6,"0.2",123,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.1169605323878,51.7736795386273,NA,NA,"percent","bootstrap",300,101,"estimated",63,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.1914096806858,51.8481286869253,NA,NA,"basic","bootstrap",300,101,"estimated",63,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.0851232461961,51.7614592880112,NA,NA,"normal","bootstrap",300,100,"0.5",245,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.1015342555081,51.7834211796831,NA,NA,"percent","bootstrap",300,100,"0.5",245,51.4778063217952,TRUE
"HPD_L",48.9909054274859,62.1007682000585,51.526413397854,51.2950614490186,51.7463548617735,NA,NA,"percent","bootstrap",300,6,"0.2",184,51.4778063217952,TRUE
"HPD_L",48.5093444862552,62.4751882335787,51.60114008444,51.3687897766298,51.9071160651407,NA,NA,"percent","bootstrap",300,102,"estimated",124,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.0746145465918,51.7506038395366,NA,NA,"percent","bootstrap",300,100,"0.5",63,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.2144853797765,51.8904746727213,NA,NA,"basic","bootstrap",300,100,"0.5",63,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.1187481906561,51.707674800552,NA,NA,"normal","bootstrap",300,6,"0.2",245,51.4778063217952,TRUE
"HPD_L",48.1816374903883,61.9498733988182,51.4300284043835,51.2083167537224,51.7357687328191,NA,NA,"percent","bootstrap",300,6,"0.2",245,51.4778063217952,TRUE
"HPD_L",47.3492675019103,63.1936727686045,51.3296645684252,50.9414341732562,51.6930261319356,NA,NA,"percent","bootstrap",300,102,"estimated",185,51.4778063217952,TRUE
"HPD_L",48.5093444862552,62.4751882335787,51.60114008444,51.3687897766298,51.8742804757218,NA,NA,"percent","bootstrap",300,100,"0.5",124,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.287451732742,51.6655800690333,NA,NA,"percent","bootstrap",300,6,"0.2",63,51.4778063217952,TRUE
"HPD_L",49.2952286245436,63.7729508990829,51.4825446096565,51.2995091502797,51.6776374865711,NA,NA,"basic","bootstrap",300,6,"0.2",63,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.3101048638231,51.9119496317162,NA,NA,"normal","bootstrap",300,93,"estimated",246,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.3801570350395,51.929379736358,NA,NA,"percent","bootstrap",300,93,"estimated",246,51.4778063217952,TRUE
"HPD_L",47.3492675019103,63.1936727686045,51.3296645684252,50.9814853028234,51.6684827316151,NA,NA,"percent","bootstrap",300,100,"0.5",185,51.4778063217952,TRUE
"HPD_L",48.5093444862552,62.4751882335787,51.60114008444,51.3833826600189,51.8512040147729,NA,NA,"percent","bootstrap",300,6,"0.2",124,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,50.960432998418,51.7224692269229,NA,NA,"percent","bootstrap",300,104,"estimated",64,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,51.0348423640314,51.7968785925363,NA,NA,"basic","bootstrap",300,104,"estimated",64,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.2831803731575,51.8922784094028,NA,NA,"normal","bootstrap",300,100,"0.5",246,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.3771023957311,51.9291356535088,NA,NA,"percent","bootstrap",300,100,"0.5",246,51.4778063217952,TRUE
"HPD_L",47.3492675019103,63.1936727686045,51.3296645684252,51.0746096667484,51.6018818851876,NA,NA,"percent","bootstrap",300,6,"0.2",185,51.4778063217952,TRUE
"HPD_L",48.9269029623679,62.2784461291567,51.624502016286,51.3808495349217,51.8901660161182,NA,NA,"percent","bootstrap",300,94,"estimated",125,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,50.9565670534178,51.676527055689,NA,NA,"percent","bootstrap",300,100,"0.5",64,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,51.0807845352653,51.8007445375364,NA,NA,"basic","bootstrap",300,100,"0.5",64,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.3384325327581,51.8731084777839,NA,NA,"normal","bootstrap",300,6,"0.2",246,51.4778063217952,TRUE
"HPD_L",48.5865957809801,62.6373448892053,51.6227315449595,51.400260122073,51.8708611591412,NA,NA,"percent","bootstrap",300,6,"0.2",246,51.4778063217952,TRUE
"HPD_L",48.2388640663426,63.0552401611902,51.5243560868317,51.3825204686452,51.8708224954006,NA,NA,"percent","bootstrap",300,100,"estimated",186,51.4778063217952,TRUE
"HPD_L",48.9269029623679,62.2784461291567,51.624502016286,51.3672764176307,51.8933457142521,NA,NA,"percent","bootstrap",300,100,"0.5",125,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,50.9637405132178,51.6533281303633,NA,NA,"percent","bootstrap",300,6,"0.2",64,51.4778063217952,TRUE
"HPD_L",48.1380476410997,62.6651727178081,51.3786557954771,51.103983460591,51.7935710777365,NA,NA,"basic","bootstrap",300,6,"0.2",64,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,50.8777265106719,51.6396326432104,NA,NA,"normal","bootstrap",300,101,"estimated",247,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,51.1042806859859,51.793921869411,NA,NA,"percent","bootstrap",300,101,"estimated",247,51.4778063217952,TRUE
"HPD_L",48.2388640663426,63.0552401611902,51.5243560868317,51.4081914274763,51.8739496346868,NA,NA,"percent","bootstrap",300,100,"0.5",186,51.4778063217952,TRUE
"HPD_L",48.9269029623679,62.2784461291567,51.624502016286,51.4629007053196,51.8822973580144,NA,NA,"percent","bootstrap",300,6,"0.2",125,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.0390012256462,51.5541277123262,NA,NA,"percent","bootstrap",300,100,"estimated",65,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.1334950808725,51.6486215675525,NA,NA,"basic","bootstrap",300,100,"estimated",65,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,50.8673582357592,51.6578766385678,NA,NA,"normal","bootstrap",300,100,"0.5",247,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,51.1015439166747,51.7920128907448,NA,NA,"percent","bootstrap",300,100,"0.5",247,51.4778063217952,TRUE
"HPD_L",48.2388640663426,63.0552401611902,51.5243560868317,51.4860801838147,51.8701439659437,NA,NA,"percent","bootstrap",300,6,"0.2",186,51.4778063217952,FALSE
"HPD_L",48.9032966672141,62.9012614219369,51.6360125295584,51.3248819359616,51.8117391905905,NA,NA,"percent","bootstrap",300,102,"estimated",126,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.0656769991763,51.5616989105418,NA,NA,"percent","bootstrap",300,100,"0.5",65,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.1259238826569,51.6219457940224,NA,NA,"basic","bootstrap",300,100,"0.5",65,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,50.9616623449202,51.6238625255839,NA,NA,"normal","bootstrap",300,6,"0.2",247,51.4778063217952,TRUE
"HPD_L",49.1862912867308,61.6116735173957,51.3644321191619,51.1169300033622,51.7095753611513,NA,NA,"percent","bootstrap",300,6,"0.2",247,51.4778063217952,TRUE
"HPD_L",48.2953017630019,62.1512206047765,51.9926212037397,51.7178205320681,52.1560152889906,NA,NA,"percent","bootstrap",300,95,"estimated",187,51.4778063217952,FALSE
"HPD_L",48.9032966672141,62.9012614219369,51.6360125295584,51.3247883881135,51.8221349215956,NA,NA,"percent","bootstrap",300,100,"0.5",126,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.1362443709407,51.5311754671338,NA,NA,"percent","bootstrap",300,6,"0.2",65,51.4778063217952,TRUE
"HPD_L",48.3648177486229,64.5589562195822,51.3438113965993,51.1564473260649,51.551378422258,NA,NA,"basic","bootstrap",300,6,"0.2",65,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,50.9915116270978,51.632594199276,NA,NA,"normal","bootstrap",300,100,"estimated",248,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,51.1274865502408,51.7513366183368,NA,NA,"percent","bootstrap",300,100,"estimated",248,51.4778063217952,TRUE
"HPD_L",48.2953017630019,62.1512206047765,51.9926212037397,51.6961361866749,52.1679886934371,NA,NA,"percent","bootstrap",300,100,"0.5",187,51.4778063217952,FALSE
"HPD_L",48.9032966672141,62.9012614219369,51.6360125295584,51.3843436646145,51.6915002001518,NA,NA,"percent","bootstrap",300,6,"0.2",126,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,51.136210564389,51.6256638944389,NA,NA,"percent","bootstrap",300,103,"estimated",66,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,51.0041454564839,51.4935987865338,NA,NA,"basic","bootstrap",300,103,"estimated",66,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,51.0228002553632,51.6236437890044,NA,NA,"normal","bootstrap",300,100,"0.5",248,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,51.1739279848099,51.7482513715652,NA,NA,"percent","bootstrap",300,100,"0.5",248,51.4778063217952,TRUE
"HPD_L",48.2953017630019,62.1512206047765,51.9926212037397,51.7273163856238,52.1331091009576,NA,NA,"percent","bootstrap",300,6,"0.2",187,51.4778063217952,FALSE
"HPD_L",49.429873224755,62.1027747513267,51.3917597357903,51.3018166100537,51.7278770471176,NA,NA,"percent","bootstrap",300,100,"estimated",127,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,51.1396800947727,51.6525218800426,NA,NA,"percent","bootstrap",300,100,"0.5",66,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,50.9772874708802,51.4901292561501,NA,NA,"basic","bootstrap",300,100,"0.5",66,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,51.0438353440119,51.5903169560853,NA,NA,"normal","bootstrap",300,6,"0.2",248,51.4778063217952,TRUE
"HPD_L",48.0739931589326,62.1003841154464,51.3611857562841,51.1767036744112,51.7029499689789,NA,NA,"percent","bootstrap",300,6,"0.2",248,51.4778063217952,TRUE
"HPD_L",48.6403835283943,64.1291000384851,51.048108662077,50.9761993285732,51.6107275495967,NA,NA,"percent","bootstrap",300,100,"estimated",188,51.4778063217952,TRUE
"HPD_L",49.429873224755,62.1027747513267,51.3917597357903,51.3018166100537,51.7634048140445,NA,NA,"percent","bootstrap",300,100,"0.5",127,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,51.1613922818255,51.5833218670908,NA,NA,"percent","bootstrap",300,6,"0.2",66,51.4778063217952,TRUE
"HPD_L",48.5268695983395,62.1242178349015,51.3149046754614,51.046487483832,51.4684170690973,NA,NA,"basic","bootstrap",300,6,"0.2",66,51.4778063217952,FALSE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.2249336415862,51.7593847936184,NA,NA,"normal","bootstrap",300,97,"estimated",249,51.4778063217952,TRUE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.2530767533866,51.888998142747,NA,NA,"percent","bootstrap",300,97,"estimated",249,51.4778063217952,TRUE
"HPD_L",48.6403835283943,64.1291000384851,51.048108662077,50.9761993285732,51.5525917348201,NA,NA,"percent","bootstrap",300,100,"0.5",188,51.4778063217952,TRUE
"HPD_L",49.429873224755,62.1027747513267,51.3917597357903,51.3070329129826,51.7191459771965,NA,NA,"percent","bootstrap",300,6,"0.2",127,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.2162362837494,51.7606102347792,NA,NA,"percent","bootstrap",300,103,"estimated",67,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.1083752069268,51.6527491579566,NA,NA,"basic","bootstrap",300,103,"estimated",67,51.4778063217952,TRUE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.1986702060727,51.7640963069659,NA,NA,"normal","bootstrap",300,100,"0.5",249,51.4778063217952,TRUE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.2502941111164,51.8575745377686,NA,NA,"percent","bootstrap",300,100,"0.5",249,51.4778063217952,TRUE
"HPD_L",48.6403835283943,64.1291000384851,51.048108662077,50.9761993285732,51.5506983871174,NA,NA,"percent","bootstrap",300,6,"0.2",188,51.4778063217952,TRUE
"HPD_L",48.4538141000133,62.799247048667,51.3615477717747,51.1359378638437,51.7475238766446,NA,NA,"percent","bootstrap",300,98,"estimated",128,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.2327759824035,51.7627113122868,NA,NA,"percent","bootstrap",300,100,"0.5",67,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.1062741294192,51.6362094593024,NA,NA,"basic","bootstrap",300,100,"0.5",67,51.4778063217952,TRUE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.2670234736158,51.7033203208194,NA,NA,"normal","bootstrap",300,6,"0.2",249,51.4778063217952,TRUE
"HPD_L",49.1709612446487,64.2923566670857,51.5005579182067,51.2753973405586,51.7494423203162,NA,NA,"percent","bootstrap",300,6,"0.2",249,51.4778063217952,TRUE
"HPD_L",48.3944413771581,60.947727264883,51.4293321426085,51.0620440213751,51.7951265141583,NA,NA,"percent","bootstrap",300,95,"estimated",189,51.4778063217952,TRUE
"HPD_L",48.4538141000133,62.799247048667,51.3615477717747,51.1006265773605,51.7137349854885,NA,NA,"percent","bootstrap",300,100,"0.5",128,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.2388172775538,51.7142720686705,NA,NA,"percent","bootstrap",300,6,"0.2",67,51.4778063217952,TRUE
"HPD_L",47.7623102105523,62.0266144392726,51.434492720853,51.1547133730355,51.6301681641522,NA,NA,"basic","bootstrap",300,6,"0.2",67,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.2796162370656,51.8552197376685,NA,NA,"normal","bootstrap",300,98,"estimated",250,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.0899753159892,51.6722164923856,NA,NA,"percent","bootstrap",300,98,"estimated",250,51.4778063217952,TRUE
"HPD_L",48.3944413771581,60.947727264883,51.4293321426085,51.0502162593408,51.7933357736146,NA,NA,"percent","bootstrap",300,100,"0.5",189,51.4778063217952,TRUE
"HPD_L",48.4538141000133,62.799247048667,51.3615477717747,51.2029225406407,51.6584265709479,NA,NA,"percent","bootstrap",300,6,"0.2",128,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,51.3121297823894,51.9461189200621,NA,NA,"percent","bootstrap",300,98,"estimated",68,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,51.0143872037523,51.648376341425,NA,NA,"basic","bootstrap",300,98,"estimated",68,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.2785656928752,51.8939659767209,NA,NA,"normal","bootstrap",300,100,"0.5",250,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.0767008649973,51.6738721585371,NA,NA,"percent","bootstrap",300,100,"0.5",250,51.4778063217952,TRUE
"HPD_L",48.3944413771581,60.947727264883,51.4293321426085,51.0730638103559,51.742605546861,NA,NA,"percent","bootstrap",300,6,"0.2",189,51.4778063217952,TRUE
"HPD_L",49.1476232749758,62.835576570476,51.6721654242609,51.3703800876834,51.85372183692,NA,NA,"percent","bootstrap",300,95,"estimated",129,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,51.3182020070019,52.008505647001,NA,NA,"percent","bootstrap",300,100,"0.5",68,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,50.9520004768134,51.6423041168125,NA,NA,"basic","bootstrap",300,100,"0.5",68,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.3063060906593,51.8280119529283,NA,NA,"normal","bootstrap",300,6,"0.2",250,51.4778063217952,TRUE
"HPD_L",48.3709204009062,61.8895579853014,51.5147332926818,51.1044171160952,51.6170653274193,NA,NA,"percent","bootstrap",300,6,"0.2",250,51.4778063217952,TRUE
"HPD_L",47.5964625029614,62.5015950805449,51.2389891035497,51.0177990958996,51.6473715343928,NA,NA,"percent","bootstrap",300,99,"estimated",190,51.4778063217952,TRUE
"HPD_L",49.1476232749758,62.835576570476,51.6721654242609,51.3661328282894,51.8018131376171,NA,NA,"percent","bootstrap",300,100,"0.5",129,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,51.4143773181483,51.7679012376912,NA,NA,"percent","bootstrap",300,6,"0.2",68,51.4778063217952,TRUE
"HPD_L",48.4854790214659,61.7770815662475,51.4802530619072,51.1926048861232,51.5461288056662,NA,NA,"basic","bootstrap",300,6,"0.2",68,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.3920602483163,52.0345998589616,NA,NA,"normal","bootstrap",300,97,"estimated",251,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.4382917925074,52.0964946481163,NA,NA,"percent","bootstrap",300,97,"estimated",251,51.4778063217952,TRUE
"HPD_L",47.5964625029614,62.5015950805449,51.2389891035497,51.0454359161244,51.6351730437214,NA,NA,"percent","bootstrap",300,100,"0.5",190,51.4778063217952,TRUE
"HPD_L",49.1476232749758,62.835576570476,51.6721654242609,51.3741129962092,51.7788163804777,NA,NA,"percent","bootstrap",300,6,"0.2",129,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.3654030414831,51.8776252044439,NA,NA,"percent","bootstrap",300,100,"estimated",69,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.1426782170182,51.654900379979,NA,NA,"basic","bootstrap",300,100,"estimated",69,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.3626957908056,52.0475558057422,NA,NA,"normal","bootstrap",300,100,"0.5",251,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.3981987994272,52.0781350465712,NA,NA,"percent","bootstrap",300,100,"0.5",251,51.4778063217952,TRUE
"HPD_L",47.5964625029614,62.5015950805449,51.2389891035497,51.0589715822845,51.5154571020762,NA,NA,"percent","bootstrap",300,6,"0.2",190,51.4778063217952,TRUE
"HPD_L",48.5653221160547,62.6958761972792,51.4350320521938,51.2207850711979,51.7530793179748,NA,NA,"percent","bootstrap",300,103,"estimated",130,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.4460371297307,51.9791316748474,NA,NA,"percent","bootstrap",300,100,"0.5",69,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.0411717466147,51.5742662917314,NA,NA,"basic","bootstrap",300,100,"0.5",69,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.4732658073821,51.9646691685802,NA,NA,"normal","bootstrap",300,6,"0.2",251,51.4778063217952,TRUE
"HPD_L",48.2569719991009,62.2491733257985,51.7051443160298,51.466137399957,51.9328132768863,NA,NA,"percent","bootstrap",300,6,"0.2",251,51.4778063217952,TRUE
"HPD_L",48.0343177705955,62.9125099999138,51.5389143213256,51.0053076361028,51.7516239608424,NA,NA,"percent","bootstrap",300,104,"estimated",191,51.4778063217952,TRUE
"HPD_L",48.5653221160547,62.6958761972792,51.4350320521938,51.2007306777838,51.7383354871306,NA,NA,"percent","bootstrap",300,100,"0.5",130,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.4355022156684,51.7961171585282,NA,NA,"percent","bootstrap",300,6,"0.2",69,51.4778063217952,TRUE
"HPD_L",47.5207767719916,62.8420590974607,51.510151710731,51.2241862629339,51.5848012057936,NA,NA,"basic","bootstrap",300,6,"0.2",69,51.4778063217952,TRUE
"HPD_L",49.103968330547,62.7429076697002,51.434365643623,51.0710733511604,51.6357868457911,NA,NA,"normal","bootstrap",300,96,"estimated",252,51.4778063217952,TRUE
"HPD_L",49.103968330547,62.7429076697002,51.434365643623,51.3308234278567,51.9416420407267,NA,NA,"percent","bootstrap",300,96,"estimated",252,51.4778063217952,TRUE
"HPD_L",48.0343177705955,62.9125099999138,51.5389143213256,51.0461765359205,51.7267698901219,NA,NA,"percent","bootstrap",300,100,"0.5",191,51.4778063217952,TRUE
"HPD_L",48.5653221160547,62.6958761972792,51.4350320521938,51.273363622329,51.6756586950317,NA,NA,"percent","bootstrap",300,6,"0.2",130,51.4778063217952,TRUE
"HPD_L",49.2296283845178,62.7017930210208,51.5593342516105,51.445120967569,51.9992386573995,NA,NA,"percent","bootstrap",300,95,"estimated",70,51.4778063217952,TRUE
"HPD_L",49.2296283845178,62.7017930210208,51.5593342516105,51.1194298458216,51.6735475356521,NA,NA,"basic","bootstrap",300,95,"estimated",70,51.4778063217952,TRUE
"HPD_L",49.103968330547,62.7429076697002,51.434365643623,51.0715957227113,51.6333060865977,NA,NA,"normal","bootstrap",300,100,"0.5",252,51.4778063217952,TRUE
"HPD_L",49.103968330547,62.7429076697002,51.434365643623,51.3265903749132,51.8785731490234,NA,NA,"percent","bootstrap",300,100,"0.5",252,51.4778063217952,TRUE
"HPD_L",48.0343177705955,62.9125099999138,51.5389143213256,51.0431726002684,51.6426281880031,NA,NA,"percent","bootstrap",300,6,"0.2",191,51.4778063217952,TRUE
"HPD_L",48.0709576994438,63.4221020969577,51.4808685804326,51.2565488937987,51.8539031979531,NA,NA,"percent","bootstrap",300,102,"estimated",131,51.4778063217952,TRUE
"HPD_L",49.2296283845178,62.7017930210208,51.5593342516105,51.445120967569,52.0065737509435,NA,NA,"percent","bootstrap",300,100,"0.5",70,51.4778063217952,TRUE
"HPD_L",49.2296283845178,62.7017930210208,51.5593342516105,51.1120947522776,51.6735475356521,NA,NA,"basic","bootstrap",300,100,"0.5",70,51.4778063217952,TRUE
